checkpoint,z,SGD_Neff_topk,SAM_Neff_topk,SGD_minus_SAM_Neff_topk
best_ood,0.1,19.889911370321148,19.82272150899235,0.06718986132879934
best_ood,1.0,18.962403799717833,18.393210472459113,0.56919332725872
best_ood,10.0,13.298350159136914,11.368906798901634,1.9294433602352807
best_ood,50.0,6.313996030057058,4.804210174123573,1.509785855933485
